ds,y,quarter,month,monthly_avg_sales_x,is_holiday_spike,monthly_avg_sales_y,monthly_avg_sales,yhat
2015-10-25,7.262917479300979,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892,6.174664994505866
2015-10-26,7.241604793558439,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892,6.471260719075241
2015-10-28,4.658805735154001,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892,4.847586203679017
2015-10-29,5.502237322894487,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892,6.349778554394478
2015-10-30,7.6606061868770885,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892,6.618958258536648
2015-10-31,8.074651877055254,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892,6.54462550140721
2015-11-01,8.041447025322194,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636,7.90781788272752
2015-11-02,8.617861897729956,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636,8.209793459184684
2015-11-03,7.938033764644229,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636,7.312214851042117
2015-11-05,6.728477884022299,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636,7.4523003534919185
2015-11-06,2.524207487936317,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636,7.711861755383923
2015-11-07,8.030758671376756,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636,7.603719416920923
2015-11-08,9.409027036914415,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636,7.649337117827218
2015-11-09,8.438429598659637,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636,7.907128037956662
2015-11-10,8.171289740377599,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636,7.068524585767784
2015-11-11,6.297437074687934,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636,5.7214688634849376
2015-11-12,7.029080478207814,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636,7.4284182145950455
2015-11-13,8.186485921396034,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636,7.7254385857754695
2015-11-14,7.829515028478904,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636,7.536222238703739
2015-11-15,6.555598683344871,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636,7.4494489989282915
2015-11-16,8.312217107723587,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636,7.63203618789435
2015-11-17,8.265389329096314,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636,6.877510191742717
2015-11-19,6.948689907158984,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636,7.525374091078947
2015-11-20,7.95932836964446,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636,7.876723400663746
2015-11-21,8.192729506651457,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636,7.636487792573926
2015-11-22,6.4224333209278175,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636,7.465850299170144
2015-11-23,8.146473798577384,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636,7.575025895349456
2015-11-24,7.106412676391915,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636,6.756011538150372
2015-11-25,2.647592232065096,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636,5.489935014868868
2015-11-26,7.303225268567513,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636,7.128067191011609
2015-11-27,8.042629902704885,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636,8.181868001355536
2015-11-28,7.531274743726963,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636,7.6584776109038515
2015-11-29,7.923409057598034,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636,7.274509693203257
2015-11-30,7.495206887759221,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636,7.740200481199858
2015-12-01,8.87229005083433,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,7.119205629207442
2015-12-03,7.5876373659280505,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,7.436789536793912
2015-12-04,8.55387491483049,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,7.448336263126795
2015-12-05,6.800528578639932,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,7.105830991174093
2015-12-06,8.709877865142593,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,7.11792343308981
2015-12-07,7.199900875074559,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,7.561193908553325
2015-12-08,7.8912290322187735,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,6.984983596248711
2015-12-09,3.5559193268577056,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,5.70909243109411
2015-12-10,8.033132827570368,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,7.266244796730208
2015-12-11,7.372679781273015,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,7.356345820402985
2015-12-12,7.279218140689906,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,7.142556519912577
2015-12-13,6.931848687695471,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,7.24288368452773
2015-12-14,6.75612275926005,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,7.669178788977516
2015-12-15,8.611738715309366,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,6.970631411320975
2015-12-16,1.7884205679625407,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,5.604300962236147
2015-12-17,7.5598158466801495,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,7.125349191939829
2015-12-18,6.841923121457713,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,7.3210564881695745
2015-12-19,8.719587927139273,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,7.253810191367118
2015-12-20,7.010730552209649,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,7.441089498544362
2015-12-21,8.0891020339043,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,7.854377385748182
2015-12-22,6.161867441320909,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,7.051820815719285
2015-12-23,5.274639239193459,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,5.591779496358333
2015-12-24,8.92073191189731,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,7.021507543885441
2015-12-25,8.34425974805491,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,8.312281889708801
2015-12-26,6.332366244879953,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,6.863680508044962
2015-12-27,8.546644648090625,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,6.896914038639298
2015-12-28,4.38452351487247,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,7.225662594479411
2015-12-29,1.9960599327407846,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,6.601351804836196
2015-12-30,8.087130016248132,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,5.448698063796769
2015-12-31,7.231535887970011,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,7.147871960824849
2016-01-02,6.008616605925547,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362,6.919728296016498
2016-01-03,7.64818195942306,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362,5.950465777023223
2016-01-04,6.975619513798267,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362,6.052649665230849
2016-01-05,5.548702474255425,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362,5.420671048316912
2016-01-07,4.437650538421878,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362,5.856540774727414
2016-01-08,7.528416709336077,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362,6.0481780540723395
2016-01-09,6.612102860878812,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362,5.802888572284605
2016-01-10,5.169062530690775,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362,5.7013217158073815
2016-01-11,5.013590921921887,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362,5.918333580896073
2016-01-14,6.00720009149404,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362,5.891857743954492
2016-01-15,6.555247355228538,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362,6.013163841593057
2016-01-16,4.636843256442957,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362,5.751316344626179
2016-01-17,6.948465267229924,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362,5.735033068697967
2016-01-21,7.063096107444317,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362,6.300429508889797
2016-01-22,6.822883429751627,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362,6.376494631680947
2016-01-23,7.457782384947263,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362,6.0532739859043145
2016-01-24,3.4769230921902903,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362,5.979947775085283
2016-01-25,6.756597449440547,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362,6.273178160081343
2016-01-28,3.705736571180359,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362,6.238559691983821
2016-01-30,8.04183637942085,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362,6.444666348484189
2016-01-31,7.379353885574978,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362,6.5666606306245825
2016-02-01,5.093566134787897,1,2,199.170838,0,199.170838,199.170838,6.613613558634688
2016-02-02,9.104733603778467,1,2,199.170838,0,199.170838,199.170838,5.910655099663187
2016-02-03,6.7655002314012656,1,2,199.170838,0,199.170838,199.170838,4.668455043746572
2016-02-04,5.292641288049801,1,2,199.170838,0,199.170838,199.170838,5.936588821510242
2016-02-05,8.004858429473858,1,2,199.170838,0,199.170838,199.170838,6.069215359453173
2016-02-06,4.8920319220559705,1,2,199.170838,0,199.170838,199.170838,5.941427549188597
2016-02-07,6.637444121439123,1,2,199.170838,0,199.170838,199.170838,5.982105135051588
2016-02-08,7.2229134037325196,1,2,199.170838,0,199.170838,199.170838,6.19861707915583
2016-02-09,4.810801285551003,1,2,199.170838,0,199.170838,199.170838,5.4889519161098415
2016-02-11,4.261693475213995,1,2,199.170838,0,199.170838,199.170838,5.601821718403199
2016-02-12,7.2204030974516655,1,2,199.170838,0,199.170838,199.170838,5.773652409759412
2016-02-13,4.9959953173567415,1,2,199.170838,0,199.170838,199.170838,5.615351964247328
2016-02-14,6.732116542319955,1,2,199.170838,0,199.170838,199.170838,5.551419358926607
2016-02-15,6.011443629423296,1,2,199.170838,0,199.170838,199.170838,5.663030866506514
2016-02-16,7.035830061350076,1,2,199.170838,0,199.170838,199.170838,5.008621900422118
2016-02-19,5.975487592584841,1,2,199.170838,0,199.170838,199.170838,5.631860008369946
2016-02-20,2.8619722833744667,1,2,199.170838,0,199.170838,199.170838,5.510329167847043
2016-02-21,7.329832308579245,1,2,199.170838,0,199.170838,199.170838,5.434456249870095
2016-02-22,6.891798646357874,1,2,199.170838,0,199.170838,199.170838,5.531008930541154
2016-02-23,4.070325056377881,1,2,199.170838,0,199.170838,199.170838,4.889029238687556
2016-02-25,3.8653505972297157,1,2,199.170838,0,199.170838,199.170838,5.165929961431279
2016-02-27,5.5008172970301175,1,2,199.170838,0,199.170838,199.170838,5.294112557174627
2016-02-28,3.623807457370222,1,2,199.170838,0,199.170838,199.170838,5.394014645515288
2016-02-29,4.719427011867918,1,2,199.170838,0,199.170838,199.170838,5.797757947509165
2016-03-01,8.746208430582326,1,3,294.548116091954,0,294.548116091954,294.548116091954,5.884854299267232
2016-03-03,8.890881661034552,1,3,294.548116091954,0,294.548116091954,294.548116091954,6.41464930775082
2016-03-04,5.7571652512213145,1,3,294.548116091954,0,294.548116091954,294.548116091954,6.525132133175018
2016-03-05,5.095858406426658,1,3,294.548116091954,0,294.548116091954,294.548116091954,6.260360570864555
2016-03-06,6.699873423266879,1,3,294.548116091954,0,294.548116091954,294.548116091954,6.282933210953188
2016-03-07,3.094309836914985,1,3,294.548116091954,0,294.548116091954,294.548116091954,6.718245334953234
2016-03-08,7.692482965478963,1,3,294.548116091954,0,294.548116091954,294.548116091954,6.286532285305632
2016-03-09,6.456141514847992,1,3,294.548116091954,0,294.548116091954,294.548116091954,5.222759543821929
2016-03-10,8.972176325722113,1,3,294.548116091954,0,294.548116091954,294.548116091954,6.7683846685569575
2016-03-11,6.799080387956474,1,3,294.548116091954,0,294.548116091954,294.548116091954,6.893916392598283
2016-03-12,7.4358167091646346,1,3,294.548116091954,0,294.548116091954,294.548116091954,6.687504410748543
2016-03-13,9.090191264377939,1,3,294.548116091954,0,294.548116091954,294.548116091954,6.787179381070882
2016-03-14,6.5078268153317325,1,3,294.548116091954,0,294.548116091954,294.548116091954,7.246551298148288
2016-03-15,7.765487652845739,1,3,294.548116091954,0,294.548116091954,294.548116091954,6.668214802637799
2016-03-17,7.766981992560943,1,3,294.548116091954,0,294.548116091954,294.548116091954,6.88600178988782
2016-03-18,6.968551180247057,1,3,294.548116091954,0,294.548116091954,294.548116091954,7.021016885837141
2016-03-19,4.939354092091293,1,3,294.548116091954,0,294.548116091954,294.548116091954,6.905932737714687
2016-03-20,6.834443451359698,1,3,294.548116091954,0,294.548116091954,294.548116091954,7.095799643728266
2016-03-21,6.471891786281783,1,3,294.548116091954,0,294.548116091954,294.548116091954,7.573498044451174
2016-03-22,5.427009569156894,1,3,294.548116091954,0,294.548116091954,294.548116091954,6.887093452852421
2016-03-24,6.615762595849934,1,3,294.548116091954,0,294.548116091954,294.548116091954,6.896403860255341
2016-03-25,7.206355036031725,1,3,294.548116091954,0,294.548116091954,294.548116091954,6.935158905749535
2016-03-26,6.526854970418556,1,3,294.548116091954,0,294.548116091954,294.548116091954,6.694437174722984
2016-03-27,4.540098189244376,1,3,294.548116091954,0,294.548116091954,294.548116091954,6.724706015167282
2016-03-28,4.838660029356445,1,3,294.548116091954,0,294.548116091954,294.548116091954,7.074416290379446
2016-03-29,7.886208837264522,1,3,294.548116091954,0,294.548116091954,294.548116091954,6.478810807167884
2016-03-30,2.5128460184772416,1,3,294.548116091954,0,294.548116091954,294.548116091954,5.353329886835812
2016-03-31,6.464217518446704,1,3,294.548116091954,0,294.548116091954,294.548116091954,7.061077659895859
2016-04-01,7.679010990208354,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,6.824279427625014
2016-04-02,7.28337954507928,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,6.663748035810686
2016-04-03,6.091757745572774,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,6.58499316613009
2016-04-04,6.878526242361931,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,6.737695998105677
2016-04-05,6.9540031666844895,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,6.036411166069205
2016-04-06,7.166844957069815,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,4.940120021952845
2016-04-07,7.5865874874851915,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,6.541984474510401
2016-04-08,7.9750158657909616,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,6.843966631230518
2016-04-09,7.017682650660342,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,6.6658016808741785
2016-04-10,6.858138473238686,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,6.598438734432196
2016-04-12,7.341827280099297,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,6.236386179254177
2016-04-13,1.9629077254238847,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,5.174797885003211
2016-04-14,7.291364613531068,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,6.814727060230215
2016-04-15,7.697509979255126,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,7.004752563030714
2016-04-16,9.14164238557778,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,6.704772779997882
2016-04-17,6.045206715554312,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,6.6138557742714985
2016-04-18,7.83024197615796,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,6.935699699187428
2016-04-19,7.25497809194553,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,6.448743565303513
2016-04-21,5.608064211597229,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,7.070861247008737
2016-04-22,7.476735653412994,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,7.15984527707306
2016-04-23,6.581149409293182,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,6.745294765578255
2016-04-24,7.382808636859978,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,6.557590405561257
2016-04-25,4.69519368863568,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,6.756888791141534
2016-04-26,6.0768299869526,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,6.130012102173501
2016-04-28,6.189643048724202,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,6.510990193519003
2016-04-30,4.964298118887889,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,6.5928249452911105
2016-05-01,6.251645661004753,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.724241434980486
2016-05-02,7.002279695609963,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,7.090797735934293
2016-05-03,7.0030772768984475,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.392629281577237
2016-05-05,7.901851140094247,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.417118938101622
2016-05-06,5.472102592319705,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.517468989894863
2016-05-07,8.48404501105752,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.379182326563711
2016-05-08,7.201352820495948,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.488503220280851
2016-05-09,7.158134158662783,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.8373031343018
2016-05-10,6.638593966834351,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.1623606085602765
2016-05-11,1.9430489167742813,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,4.938724512065043
2016-05-12,6.824241052554122,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.367450185846796
2016-05-14,6.124530206295522,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.527436288676799
2016-05-15,6.476836969108976,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.59502359383548
2016-05-16,6.781579623610391,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.852434653734669
2016-05-17,5.85197831672078,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.139645540451351
2016-05-18,4.813971375586425,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,4.978268181007724
2016-05-19,7.367082113563757,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.568512496219311
2016-05-20,7.813152086959197,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.956540283657723
2016-05-21,7.908098146941764,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.926590371991106
2016-05-22,7.4956530488229856,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.954721617799797
2016-05-23,9.265015850325872,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,7.1407538903689325
2016-05-24,5.630336847206353,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.330978988352543
2016-05-25,7.180047025603078,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,5.074326315604091
2016-05-26,7.589010024023918,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.567625506121856
2016-05-27,8.576608234928875,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.792330276599168
2016-05-28,7.66777762360203,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.646430353002217
2016-05-29,6.969964526968027,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.702121639915019
2016-05-30,8.998579046655891,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,7.095668895496825
2016-05-31,6.086454221010322,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.575417242337261
2016-06-02,5.067922588519634,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,7.099815819397325
2016-06-03,4.277887594932735,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,7.174716258129403
2016-06-04,7.748254221878358,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,6.783692748539209
2016-06-05,6.493481488092577,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,6.655000056577902
2016-06-06,8.70405641919146,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,6.954718311441044
2016-06-07,3.961993425202786,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,6.414498571324155
2016-06-09,7.432171333066437,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,6.84211380638879
2016-06-10,7.253750598197564,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,6.9092579053667205
2016-06-11,7.392903645554324,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,6.600024028328447
2016-06-12,7.994147539648801,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,6.592345843780985
2016-06-13,6.067123815379436,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,6.980630841860649
2016-06-14,8.148474295098898,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,6.4273147991458295
2016-06-15,5.161855971369551,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,5.231808382076348
2016-06-16,4.9990686577247905,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,6.665637813250287
2016-06-17,8.007007362937587,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,6.739196999375688
2016-06-18,6.296995132936026,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,6.5545766913887595
2016-06-19,2.8970163006148337,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,6.70568896062544
2016-06-20,7.115214877603413,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,7.2087361830627685
2016-06-21,6.359760702428937,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,6.644420345407432
2016-06-23,7.814437597542659,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,6.759744655799243
2016-06-24,8.577714654970865,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,6.77216179540365
2016-06-25,6.796003270067406,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,6.5025026292306505
2016-06-26,7.560392916203872,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,6.52088669364422
2016-06-27,6.6589169255533545,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,6.869843736547727
2016-06-28,6.777824254390094,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,6.289921956294862
2016-06-29,5.262068233872916,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,5.175278406774404
2016-06-30,7.210781525168519,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,6.8078837540437975
2016-07-01,7.453200276727724,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,7.045231565324694
2016-07-02,6.6512953495723695,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,6.915803259944321
2016-07-03,6.743705766975631,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,6.872263518185204
2016-07-04,7.409924140873732,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,7.02147333361988
2016-07-07,8.264422818047189,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,6.557823955201199
2016-07-08,7.869979527261405,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,6.836808628123288
2016-07-09,6.353127530070067,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,6.672052542944861
2016-07-10,6.798938798350922,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,6.6001499227102345
2016-07-12,4.572233685741827,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,6.098903492225906
2016-07-14,7.673669533092962,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,6.584478946854184
2016-07-15,5.943324171780047,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,6.804924692327007
2016-07-16,6.81472948797377,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,6.539571761515236
2016-07-17,7.689773772444717,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,6.427627630709484
2016-07-18,7.970000219775624,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,6.676170284604778
2016-07-19,7.337883080533912,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,6.158592400556921
2016-07-20,4.5103099049641315,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,5.173500065826965
2016-07-21,6.899818868828622,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,6.8694779623639155
2016-07-22,7.221870886762904,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,7.076028465928716
2016-07-23,6.485531017508948,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,6.74562543990402
2016-07-24,5.792903846262941,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,6.5825222613059555
2016-07-25,8.686343047645945,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,6.780929462129159
2016-07-28,7.617943433845353,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,6.647342200305286
2016-07-29,6.70949212750322,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,6.898133420458772
2016-07-30,7.47973771233929,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,6.796913848491015
2016-07-31,7.68485658456252,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,6.943681277977755
2016-08-01,7.0261141488141945,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824,7.51032340000379
2016-08-02,6.181225032998935,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824,6.873512071643939
2016-08-03,5.520740658537763,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824,5.536860021121955
2016-08-04,6.212425718763125,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824,6.978479492417728
2016-08-05,5.288519524067927,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824,7.02991131224722
2016-08-06,5.772649115954236,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824,6.816913627232804
2016-08-07,5.19833127167211,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824,6.908242516675693
2016-08-08,7.017688921935084,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824,7.300022566572525
2016-08-09,6.49580015621523,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824,6.608050803054791
2016-08-11,5.02926075821942,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824,6.709883356719166
2016-08-12,8.282220070835933,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824,6.849385475372505
2016-08-13,6.596496104859596,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824,6.6991215529454635
2016-08-14,6.8294563833176,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824,6.749855213239339
2016-08-15,7.427302360033492,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824,7.007634319731999
2016-08-16,5.325640662196928,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824,6.236970009150461
2016-08-17,2.8161270242542646,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824,4.976471903295876
2016-08-18,6.208819376051461,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824,6.442062925288623
2016-08-19,6.108785253684523,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824,6.7389293590864305
2016-08-20,2.7587433154177283,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824,6.703608947102163
2016-08-21,8.476223686016787,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824,6.7781888266847865
2016-08-22,6.007214857199214,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824,7.002604527632907
2016-08-23,8.34006166309414,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824,6.200732501411626
2016-08-26,8.491936509768824,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824,6.563225972304224
